DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GH201700000407,GHGE7IFL,GH,2017.0,407.0,GH2017OTH,19809.796875,22521.75390625,25385.541015625,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.7820772691206499,0.7977475253018466,0.8138621937144886,27.461999893188477,26.56833267211914,27.537273406982422,27.72800064086914,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,3127.0,3188.0,3150.0,3332.0,3565.0,3540.0,3564.0,0.0,0.0,0.0,0.0,70.8,1230.05810546875,12,0.0,0.06257486108844802,0.12896787586229322,0.524086887561524,23.11327362060547,23.059165954589844,23.808635711669922,24.15483283996582,0.20169593493143717,121.61280924479166,-1.0,4.186669921875,0.24273001352945964,1.912158457438151,0.35624781250953674,0.2897903025150299,0.3479512333869934,0.2467617243528366,0.3535018265247345,0.2600827217102051,0.34241387248039246,0.21865282952785492,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,11.081226014254385,18.764545440673828,19.549999237060547,20.079999923706055,20.581666946411133,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,128540.0459,60097.97396,41058.43906,1413,1167,1177,1116,1273,1410,1018,0.8847276051839192,3.0,3.0,3.0,27.149999618530273,24.141000747680664,26.08100128173828,27.17300033569336,26.158000946044922,24.548999786376953,25.554000854492188,27.303998947143555,26.71299934387207,26.3489990234375,25.788000106811523,24.94099998474121,82.33333333333333,0.0,148.279296875,168.47930908203125,191.54408264160156,215.90017700195312,3099.9716796875,3192.1162109375,3266.3369140625,3291.15966796875,241.56510416666666,248.74547526041667,254.52911783854168,256.463427734375,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000408,GHGE7IFL,GH,2017.0,408.0,GH2017OTH,1398.9208984375,1590.432861328125,1792.666748046875,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.6669560779224742,0.6705533374439586,0.6967795978892933,27.695999145507812,27.007999420166016,26.94818115234375,28.15999984741211,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4055,3971,4013,4228,4582,4533,4481,0.0,0.0,0.0,0.0,79.14285714285714,1230.05810546875,12,0.0,0.07672536750675013,0.14820482857621775,0.5769784759376755,22.94572639465332,23.027334213256836,23.45575714111328,24.204999923706055,0.6433495112827846,849.5924944196429,-1.0,15.534293038504464,1.228310993739537,12.819491795131139,0.38120320439338684,0.32172316312789917,0.3678863048553467,0.25949159264564514,0.3894766569137573,0.3027084469795227,0.3708048462867737,0.2345414161682129,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,6.883579648774246,18.195453643798828,19.046667098999023,19.963333129882812,20.25,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,129391.7906,58258.50249,38311.70247,1450.0,1190.0,1227.0,1158.0,1305.0,1464.0,1045.0,1.5403891972133092,3.0,3.0,3.0,27.041000366210938,24.0,25.940000534057617,27.007999420166016,26.031999588012695,24.35099983215332,25.371000289916992,27.156999588012695,26.57900047302246,26.19099998474121,25.67099952697754,24.867000579833984,79.35714285714286,0.7142857142857143,15.401175944010417,17.499269612630208,19.894917805989582,22.424684651692708,3452.463623046875,3555.083984375,3637.755859375,3665.3984375,306.1370326450893,315.23660714285717,322.5673130580357,325.01841517857144,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000409,GHGE7IFL,GH,2017.0,409.0,GH2017OTH,31866.46484375,36228.9765625,40835.7265625,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.0039729981195359,0.006157223762027801,0.008074681721036396,26.639333089192707,26.032628377278645,26.558863321940105,26.628496805826824,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4184.333333333333,4239.083333333333,4267.25,4156.666666666667,4381.583333333333,4400.333333333333,4427.083333333333,0.0,0.0,0.0,0.0,26.005420054200542,1218.5438058035713,12.0,0.0,0.07748335463286843,0.15401399367916455,0.6097677360065304,22.66913604736328,23.049021402994793,23.414698282877605,23.563382466634113,0.36845956197599083,457.7003726287263,-1.0,10.503802374449526,1.5429025872289972,12.01562764651084,0.4904809315999349,0.4325938542683919,0.4916512171427409,0.3535301208496094,0.5618815739949544,0.46667207082112633,0.5653240203857421,0.3612785339355469,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,0.013205219395181631,18.69894027709961,20.06541697184245,20.270530700683594,20.498270670572918,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,108444.0847,60144.03601,46922.49707,1635.5,1335.5,1395.5833333333333,1242.0,1448.6666666666667,1628.75,1179.0833333333333,0.7360234454395326,0.0,0.0,0.0,27.09724998474121,24.111000061035156,26.212501525878906,27.058500289916992,26.1512508392334,24.46150016784668,25.464250564575195,27.169998168945312,26.698501586914062,26.35274887084961,25.767000198364258,24.979249954223633,203.35230352303523,82.44715447154472,10.394378990255376,11.810399865591398,13.427240843413978,15.134602864583334,48503.60546875,49945.3828125,51106.640625,51495.00390625,153.60384908536585,158.1697366192412,161.84726456639567,163.07717225609755,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000410,GHGE7IFL,GH,2017.0,410.0,GH2017OTH,36773.0390625,41807.265625,47123.32421875,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.01125223175171883,0.02607628606980847,0.04116983721333165,26.630666097005207,26.125111897786457,26.476294623480904,26.744089762369793,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4393.0,4417.444444444444,4481.777777777777,4330.333333333333,4555.0,4569.222222222223,4585.555555555556,0.0,0.0,0.0,0.0,29.059139784946236,1230.0580357142858,12.0,0.0,0.09235044594288681,0.16615187450589636,0.6180968136485431,22.426900227864582,22.940299140082466,23.24081590440538,23.500295003255207,0.417948733093918,569.5076444892474,-1.0,12.671713552167338,1.465564686764953,13.771336053007392,0.4461905797322591,0.37713600794474283,0.44444519678751626,0.308308474222819,0.4876710891723633,0.3814032236735026,0.48359657923380533,0.2974612553914388,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,0.11922723285222457,18.223132663302952,19.75548807779948,20.00533718532986,20.25649854871962,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,122968.6176,60827.42606,28831.9233,1680.4,1283.3,1364.0,1240.7,1357.4,1553.2,1099.5,1.3003771381993448,0.0,0.0,0.0,26.828001022338867,23.868499755859375,25.826499938964844,26.82575225830078,25.818750381469727,24.2450008392334,25.2242488861084,26.945249557495117,26.42449951171875,26.046249389648438,25.5002498626709,24.72974967956543,158.4731182795699,44.28763440860215,11.638259019308943,13.223733379911923,15.034060594512194,16.94573858824526,46629.47265625,48029.3671875,49161.21875,49550.78125,146.52694472446237,150.9259492607527,154.48267389112902,155.70680023521504,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000411,GHGE7IFL,GH,2017.0,411.0,GH2017OTH,88402.484375,100504.765625,113284.59375,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.033295921790294156,0.04783505354172144,0.071075072655311,27.40059814453125,26.621405029296874,26.48800048828125,27.480419921875,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4332.8,4340.5,4390.4,4480.6,4677.4,4767.6,4765.0,0.0,0.0,0.0,0.0,34.67292225201072,1230.0580729166666,12.0,0.0,0.07091403627086769,0.14478161956092336,0.593233478387582,23.081210327148437,23.062200927734374,23.284999084472656,23.643626403808593,0.655488783313382,680.2058971774194,-1.0,11.840620799731182,1.3446091682680192,14.159010364163306,0.4515586239950998,0.40009093284606934,0.4539799009050642,0.31833246776035856,0.49374004772731234,0.4123624392918178,0.5000501360212054,0.3112540585654123,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,0.16237784273103587,18.761817932128906,19.50299987792969,20.081999206542967,19.80683288574219,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,141610.8378,42179.0273,18609.76347,1588.0,1206.2222222222222,1328.4444444444443,1175.0,1244.5555555555557,1462.2222222222222,1029.4444444444443,0.30499839782714844,0.0,0.0,1.0,26.822250366210938,23.87274932861328,25.738248825073242,26.868749618530273,25.732500076293945,24.291749954223633,25.258249282836914,27.003000259399414,26.419248580932617,26.04400062561035,25.45949935913086,24.706998825073242,98.29032258064517,23.317204301075268,27.87806539509537,31.675879704529972,36.01230415531335,40.59150151141008,80614.1796875,86503.421875,92303.28125,97050.046875,253.3885248655914,271.90018061155916,290.13092237903226,305.05157930107526,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000412,GHGE7IFL,GH,2017.0,412.0,GH2017OTH,78539.90625,89292.0,100646.0546875,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.040817719239455,0.05806460747352013,0.08815212738819611,27.603776719835068,26.49784172905816,26.858888414171005,27.608440823025173,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4355.222222222223,4361.888888888889,4460.333333333333,4569.888888888889,4776.222222222223,4819.777777777777,4798.111111111111,0.0,0.0,0.0,0.0,36.51604278074866,1230.0580357142858,12.0,0.9504127502441406,0.0641336768637186,0.1374435928414175,0.5820834590203418,23.231231689453125,22.993364122178818,23.37509324815538,23.709126790364582,0.742706298828125,629.3329583333333,-1.0,11.6489921875,1.2963678385416666,14.201860677083333,0.44763052463531494,0.40463075041770935,0.44462457299232483,0.3101150691509247,0.48709771037101746,0.41752782464027405,0.4841262996196747,0.2999095916748047,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,0.169467066302795,18.858686659071182,19.488888210720486,19.89129638671875,19.809814453125,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,147983.2245,35760.61655,16888.30731,1571.1,1206.4,1363.1,1182.4,1254.3,1463.1,1037.6,0.28594807942708333,0.0,1.0,1.0,27.04574966430664,24.144001007080078,25.956249237060547,27.15250015258789,25.906749725341797,24.559749603271484,25.536251068115234,27.288249969482422,26.675750732421875,26.295499801635742,25.635499954223633,24.940500259399414,83.68266666666666,19.072,25.79569886750681,29.30983374489101,33.322345452997276,37.559498467302454,73700.375,80460.1875,87304.171875,93297.484375,229.83039583333334,250.910625,272.25335416666667,290.943375,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000413,GHGE7IFL,GH,2017.0,413.0,GH2017OTH,7491.0205078125,8516.5400390625,9599.47265625,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.3361539107102614,0.3745271976177509,0.40696463218102086,27.95199966430664,26.633636474609375,27.468334197998047,27.52090835571289,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4417,4383,4418,4507,4949,4859,4803,0.0,0.0,0.0,0.0,57.8,1230.05810546875,12,1.5156810283660889,0.06417050958729975,0.13532147125294908,0.5700638065740246,23.410091400146484,23.038484573364258,23.65916633605957,23.592121124267578,1.4607105255126953,2374.0265625,-1.0,30.776495361328124,2.5566388448079427,28.705411783854167,0.3786579370498657,0.31856679916381836,0.36746746301651,0.25125810503959656,0.38030287623405457,0.29479682445526123,0.3664796054363251,0.22168421745300293,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,1.3863560994466146,18.868181228637695,19.44333267211914,19.850000381469727,19.663333892822266,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,149723.2064,34062.61521,15222.15395,1496.0,1174.0,1360.0,1176.0,1248.0,1458.0,1027.0,0.2965031305948893,2.0,2.0,2.0,27.0939998626709,24.218000411987305,25.98900032043457,27.20599937438965,25.924999237060547,24.599000930786133,25.602001190185547,27.354000091552734,26.756000518798828,26.33099937438965,25.652000427246094,25.0,55.46666666666667,10.533333333333333,56.786441802978516,64.52243041992188,73.35553741455078,82.68317413330078,3582.224853515625,3910.02587890625,4241.0341796875,4529.6943359375,279.28564453125,304.8424479166667,330.6492513020833,353.1544596354167,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000414,GHGE7IFL,GH,2017.0,414.0,GH2017OTH,73650.671875,83733.4375,94380.6875,92.17500305175781,101.73333740234375,118.70000457763672,90.75833129882812,30.138965606689453,34.19607925415039,39.131866455078125,29.27688217163086,0.03681592542642183,0.0499691426562343,0.07152356212162128,26.557745361328124,25.60979309082031,26.280331420898438,26.88880310058594,9.383333206176758,8.683333396911621,8.841667175292969,9.133333206176758,-9999,4246.6,4314.5,4407.6,4369.7,4577.8,4647.3,4620.3,0.0,0.0,0.0,0.0,38.12771739130435,1230.0580357142858,12.0,1.6917566061019897,0.06820331709074268,0.14022729308830684,0.5845158835123027,22.978599548339844,22.884062194824217,23.339833068847657,23.582734680175783,0.8770950980808424,797.9509171195652,-1.0,12.561263374660326,1.3696909365446672,15.037678594174592,0.4498389107840402,0.39904063088553293,0.46791328702654156,0.32130255017961773,0.48962702069963726,0.409386226109096,0.5210356031145368,0.31516480445861816,31.55000114440918,31.416667938232422,31.883333206176758,31.80000114440918,26.83333396911621,27.041667938232422,27.450000762939453,27.191667556762695,22.166667938232422,22.733333587646484,23.041667938232422,22.666667938232422,0.1868908031566723,19.399453735351564,20.15833282470703,20.399333190917968,20.276666259765626,3.058333396911621,2.9750001430511475,3.0333333015441895,3.0999999046325684,148984.2285,35909.20385,8643.143507,1739.7,1311.8,1537.3,1297.8,1359.0,1601.9,1127.7,0.5474948883056641,1.0,1.0,1.0,26.928499221801758,24.01150131225586,25.874000549316406,27.0362491607666,25.8122501373291,24.427501678466797,25.418498992919922,27.183250427246094,26.552749633789062,26.19074821472168,25.491500854492188,24.801498413085938,78.88315217391305,24.03804347826087,27.45814577562327,31.19875346260388,35.46985911530471,39.98008191222299,68983.9140625,75884.5,82964.359375,89331.5703125,225.6548433171745,248.27112188365652,271.48255713296396,292.3704120498615,14.356666564941406,14.955832481384277,17.09083366394043,14.388333320617676
GH201700000415,GHGE7IFL,GH,2017.0,415.0,GH2017OTH,27925.517578125,31748.51171875,35785.546875,87.26667022705078,100.33333587646484,115.80000305175781,87.53333282470703,28.848485946655273,34.10764694213867,38.70751953125,28.54347801208496,0.012622014531549418,0.017786829726501082,0.03480579268257573,26.858907063802082,26.218722025553387,26.62652842203776,26.961898803710938,9.350000381469727,8.616666793823242,8.766666412353516,9.050000190734863,-9999,4653.75,4693.166666666667,4799.166666666667,4599.5,4948.5,5159.75,5161.0,0.0,0.0,0.0,0.0,27.29076086956522,1230.0581752232142,12.0,0.0,0.09889434411371331,0.16964123987152965,0.6299694993977152,22.847559611002605,23.143112182617188,23.49090067545573,23.521087646484375,0.49152382560398267,467.7830332880435,-1.0,8.942774233610734,1.1062335138735564,10.695617012355639,0.4896740572793143,0.41823019300188335,0.5277398313794818,0.3661120619092669,0.5574875218527657,0.4420014108930315,0.6292241641453334,0.3802036557878767,31.383333206176758,31.25,31.70833396911621,31.649999618530273,26.67500114440918,26.916667938232422,27.30000114440918,27.100000381469727,22.03333282470703,22.633333206176758,22.941667556762695,22.600000381469727,0.06853464962101176,18.836212158203125,20.06749979654948,20.35527801513672,20.080279032389324,3.0250000953674316,2.941666603088379,2.991666793823242,3.066666603088379,137254.7932,56591.13708,11052.06048,1738.4,1285.3,1476.6,1308.0,1302.4,1535.4,1068.1,1.1257364024286685,0.0,0.0,1.0,27.08599853515625,24.246999104817707,26.06799825032552,27.19499969482422,25.960001627604168,24.625999450683594,25.55500030517578,27.353668212890625,26.72900136311849,26.354334513346355,25.66200002034505,25.02666727701823,132.0461956521739,69.23097826086956,9.099348871062332,10.338949004063338,11.754348713974531,13.248990710874665,30812.12890625,33346.4296875,35869.55859375,38001.1328125,97.91242781929348,105.96565047554348,113.98335597826087,120.75680409307066,14.303333282470703,15.119166374206543,17.18666648864746,14.864166259765625
GH201700000416,GHGE7IFL,GH,2017.0,416.0,GH2017OTH,18517.91796875,21053.015625,23730.04296875,87.26667022705078,100.33333587646484,115.80000305175781,87.53333282470703,28.848485946655273,34.10764694213867,38.70751953125,28.54347801208496,0.006347929707731302,0.010051112586316972,0.018145069146689514,26.268435668945312,26.06549072265625,26.188925170898436,26.146563720703124,9.350000381469727,8.616666793823242,8.766666412353516,9.050000190734863,-9999,4521.7,4512.4,4604.5,4525.1,4794.2,4898.8,4909.8,0.0,0.0,0.0,0.0,28.171195652173914,1230.0580357142858,12.0,0.0,0.11951365738033505,0.1892125441482318,0.654706438459284,22.712217712402342,23.0762451171875,23.380697631835936,23.19184265136719,0.36026386592699133,314.25534986413044,-1.0,7.536330513332201,0.9493597279424253,8.66459257706352,0.5002566746303013,0.41853015763419016,0.5177051339830671,0.3528668539864676,0.5753440856933594,0.44255174909319195,0.6074490547180176,0.3607395717075893,31.383333206176758,31.25,31.70833396911621,31.649999618530273,26.67500114440918,26.916667938232422,27.30000114440918,27.100000381469727,22.03333282470703,22.633333206176758,22.941667556762695,22.600000381469727,0.023088715176189798,19.155999755859376,20.08699951171875,20.572470092773436,20.23712158203125,3.0250000953674316,2.941666603088379,2.991666793823242,3.066666603088379,127924.0685,67794.98977,23262.13034,1721.9,1304.4,1442.4,1324.7,1313.9,1561.0,1073.6,1.141574527906335,0.0,0.0,0.0,27.22450065612793,24.426748275756836,26.206499099731445,27.331249237060547,26.106250762939453,24.769250869750977,25.6929988861084,27.459999084472656,26.861000061035156,26.47100067138672,25.813249588012695,25.180999755859375,142.72282608695653,96.55163043478261,5.980182813561481,6.794860176418139,7.725075099779212,8.707368933636209,25771.40625,28290.76953125,30861.162109375,33150.57421875,81.88123089334239,89.88576341711956,98.05245838994566,105.32642663043478,14.303333282470703,15.119166374206543,17.18666648864746,14.864166259765625
GH201700000417,GHGE7IFL,GH,2017.0,417.0,GH2017OTH,43300.796875,49228.66796875,55488.4140625,88.06666564941406,97.7750015258789,109.76667022705078,87.4749984741211,27.8839054107666,32.057376861572266,35.50404357910156,27.62368392944336,0.015689840770903088,0.02227403095790318,0.03185937669542101,26.7322021484375,25.89566650390625,26.323089599609375,26.761398315429688,9.77500057220459,9.066666603088379,9.291666984558105,9.466667175292969,-9999,4394.8,4503.6,4615.3,4565.8,4723.0,4857.0,4876.9,0.0,0.0,0.0,0.0,32.83879781420765,1222.128627232143,12.0,0.0,0.1339087879026161,0.19606325278523032,0.6542137519524279,22.865554809570312,22.872833251953125,23.21637878417969,23.377947998046874,0.48485302534259733,325.3318818306011,-1.0,8.925555786799864,0.9515744402108948,9.185512188353826,0.49653536478678384,0.39307355880737305,0.5299067815144857,0.3642789204915365,0.5682810465494792,0.40539026260375977,0.632953135172526,0.37742322285970054,31.541667938232422,31.441667556762695,31.92500114440918,31.816667556762695,26.633333206176758,26.883333206176758,27.25,27.066667556762695,21.766666412353516,22.375,22.633333206176758,22.350000381469727,0.07344732657778762,18.99890899658203,19.85,20.109666442871095,19.994500732421876,3.1583333015441895,3.049999952316284,3.0916666984558105,3.1666667461395264,137674.3962,48229.02547,37770.91523,1624.0,1306.7,1508.7,1300.1,1301.6,1524.4,1043.6,0.5807755267033812,0.0,0.0,0.0,27.15774917602539,24.289249420166016,26.164249420166016,27.26125144958496,25.9945011138916,24.728750228881836,25.6560001373291,27.459749221801758,26.77975082397461,26.416000366210938,25.695749282836914,25.082500457763672,75.36065573770492,48.31147540983606,13.65088023671662,15.510534634707085,17.633922109162125,19.876192098092645,27198.693359375,30047.63671875,33008.2734375,35731.6640625,86.92209912909836,96.02672472677595,105.48830259562841,114.19165172472678,14.021666526794434,14.934165954589844,16.455833435058594,14.59416675567627
GH201700000418,GHGE7IFL,GH,2017.0,418.0,GH2017OTH,58624.8828125,66650.625,75125.6796875,88.06666564941406,97.7750015258789,109.76667022705078,87.4749984741211,27.8839054107666,32.057376861572266,35.50404357910156,27.62368392944336,0.01677818966519301,0.029439033216731563,0.06259800977767653,27.13259332830256,26.26772793856534,26.83242520419034,27.59248768199574,9.77500057220459,9.066666603088379,9.291666984558105,9.466667175292969,-9999,4574.818181818182,4647.727272727273,4742.636363636364,4572.727272727273,4818.363636363636,5011.454545454545,5031.181818181818,0.0,0.0,0.0,0.0,38.53658536585366,1230.0580357142858,12.0,0.07764409979184468,0.09494473182825408,0.16291902285689336,0.6168817366995001,23.138653841885652,23.281288840553977,23.570911754261363,23.85836514559659,0.8588504119294122,753.3678014905149,-1.0,12.845372311144986,1.331374005573552,14.771344109925474,0.4738670031229655,0.40297438303629557,0.5392218271891276,0.3695306460062663,0.5317774772644043,0.41964111328125,0.6530858357747396,0.3875084559122721,31.541667938232422,31.441667556762695,31.92500114440918,31.816667556762695,26.633333206176758,26.883333206176758,27.25,27.066667556762695,21.766666412353516,22.375,22.633333206176758,22.350000381469727,0.327636987172541,19.144711581143465,20.294849742542613,20.30939414284446,20.12424260919744,3.1583333015441895,3.049999952316284,3.0916666984558105,3.1666667461395264,150618.4097,44082.67096,16385.08577,1622.7272727272727,1177.3636363636363,1504.4545454545455,1241.090909090909,1227.4545454545455,1450.1818181818182,1028.8181818181818,0.6849230014211763,0.0,0.0,1.0,27.010332743326824,24.06933339436849,26.09033203125,27.17699940999349,25.943333943684895,24.57233174641927,25.515335083007812,27.365000406901043,26.629666646321613,26.341334025065105,25.544334411621094,24.857999165852863,122.60162601626017,51.31707317073171,19.24500573199728,21.866744331691574,24.860298488451086,28.021444569463316,37382.46875,40044.9375,42639.96484375,44722.34765625,118.50042344173441,126.94027354336043,135.16632791327913,141.76731876693768,14.021666526794434,14.934165954589844,16.455833435058594,14.59416675567627
GH201700000419,GHGE7IFL,GH,2017.0,419.0,GH2017OTH,9949.638671875,11311.7431640625,12750.10546875,88.06666564941406,97.7750015258789,109.76667022705078,87.4749984741211,27.8839054107666,32.057376861572266,35.50404357910156,27.62368392944336,0.03193868582065289,0.13729073451115534,0.3201184639563927,26.586000442504883,26.097999572753906,26.934999465942383,28.073999404907227,9.77500057220459,9.066666603088379,9.291666984558105,9.466667175292969,-9999,4266,4226,4403,4337,4495,4868,4884,0.0,0.0,0.0,0.0,58.07142857142857,1230.05810546875,12,0.23293229937553406,0.10023410282179916,0.16578076184905646,0.6161919644596465,22.740726470947266,23.122333526611328,23.308332443237305,23.942832946777344,1.3948455538068498,1113.0584542410713,-1.0,21.333661760602677,1.8172913960048132,21.17769295828683,0.42481479048728943,0.3388136923313141,0.5045082569122314,0.32472002506256104,0.44792184233665466,0.3248526453971863,0.5813088417053223,0.32142895460128784,31.541667938232422,31.441667556762695,31.92500114440918,31.816667556762695,26.633333206176758,26.883333206176758,27.25,27.066667556762695,21.766666412353516,22.375,22.633333206176758,22.350000381469727,1.1964694163838372,18.89545440673828,20.14666748046875,19.68166732788086,19.81166648864746,3.1583333015441895,3.049999952316284,3.0916666984558105,3.1666667461395264,153844.0487,37500.46042,24328.3713,1699.0,1319.0,1646.0,1295.0,1303.0,1547.0,1099.0,0.4335550580705915,0.0,2.0,2.0,27.08300018310547,24.124000549316406,26.152999877929688,27.246999740600586,25.981000900268555,24.621000289916992,25.617000579833984,27.459999084472656,26.690000534057617,26.413000106811523,25.57900047302246,24.888999938964844,71.42857142857143,25.428571428571427,78.9766357421875,89.73557942708334,102.02036946614584,114.99292805989583,1026.623291015625,1081.171630859375,1131.464599609375,1165.9844970703125,85.78529575892857,90.34340122767857,94.54588971819196,97.43041120256696,14.021666526794434,14.934165954589844,16.455833435058594,14.59416675567627
